dataset,scope,arch,image_size,seed,env,epoch,acc,auc,loss
HTP,per_env,resnet50,640,0,00,15,0.64384,0.64286,0.14238
HTP,per_env,resnet50,640,0,00,16,0.60274,0.59869,0.12441
HTP,per_env,resnet50,640,0,00,17,0.64384,0.62673,0.11565
HTP,per_env,resnet50,640,0,00,18,0.58904,0.61444,0.08736
HTP,per_env,resnet50,640,0,00,19,0.57534,0.60599,0.07879
HTP,per_env,resnet50,640,0,00,20,0.53425,0.61214,0.06762
HTP,per_env,resnet50,640,0,00,21,0.60274,0.62366,0.06939
HTP,per_env,resnet50,640,0,00,22,0.61644,0.61905,0.06323
HTP,per_env,resnet50,640,0,00,23,0.56164,0.56836,0.04762
HTP,per_env,resnet50,640,0,00,24,0.57534,0.61521,0.05733
HTP,per_env,resnet50,640,0,00,25,0.63014,0.61828,0.02914
HTP,per_env,resnet50,640,0,00,26,0.54795,0.6033,0.03624
HTP,per_env,resnet50,640,0,00,27,0.56164,0.62058,0.02857
HTP,per_env,resnet50,640,0,00,28,0.61644,0.58065,0.05253
HTP,per_env,resnet50,640,0,00,29,0.61644,0.57757,0.04786
HTP,per_env,resnet50,640,0,00,30,0.56164,0.58449,0.04285
HTP,per_env,resnet50,640,0,00,31,0.57534,0.58909,0.03426
HTP,per_env,resnet50,640,0,00,32,0.54795,0.58295,0.04495
HTP,per_env,resnet50,640,0,00,33,0.58904,0.57949,0.03562
HTP,per_env,resnet50,640,0,00,34,0.60274,0.61444,0.05132
HTP,per_env,resnet50,640,0,00,35,0.64384,0.65899,0.03016
HTP,per_env,resnet50,640,0,00,36,0.57534,0.61367,0.03046
HTP,per_env,resnet50,640,0,00,37,0.53425,0.53533,0.02507
HTP,per_env,resnet50,640,0,00,38,0.57534,0.60369,0.03836
HTP,per_env,resnet50,640,0,00,39,0.58904,0.60445,0.01836
HTP,per_env,resnet50,640,0,00,40,0.61644,0.58986,0.02585
HTP,per_env,resnet50,640,0,00,41,0.60274,0.60676,0.0228
HTP,per_env,resnet50,640,0,00,42,0.57534,0.56029,0.05323
HTP,per_env,resnet50,640,0,00,43,0.61644,0.63364,0.05812
HTP,per_env,resnet50,640,0,00,44,0.58904,0.60445,0.05717
HTP,per_env,resnet50,640,0,00,45,0.60274,0.59524,0.03059
HTP,per_env,resnet50,640,0,00,46,0.53425,0.5914,0.04997
HTP,per_env,resnet50,640,0,00,47,0.52055,0.56836,0.05531
HTP,per_env,resnet50,640,0,00,48,0.60274,0.6106,0.06707
HTP,per_env,resnet50,640,0,00,49,0.57534,0.54608,0.05894
HTP,per_env,resnet50,640,0,00,50,0.56164,0.60138,0.08715
HTP,per_env,resnet50,640,0,01,1,0.8381,0.89187,0.54212
HTP,per_env,resnet50,640,0,01,2,0.8381,0.90385,0.34149
HTP,per_env,resnet50,640,0,01,3,0.85714,0.91074,0.34439
HTP,per_env,resnet50,640,0,01,4,0.85714,0.91691,0.25351
HTP,per_env,resnet50,640,0,01,5,0.84762,0.9209,0.21598
HTP,per_env,resnet50,640,0,01,6,0.87619,0.94267,0.27284
HTP,per_env,resnet50,640,0,01,7,0.85714,0.95682,0.23901
HTP,per_env,resnet50,640,0,01,8,0.74286,0.87446,0.2189
HTP,per_env,resnet50,640,0,01,9,0.84762,0.91401,0.15989
HTP,per_env,resnet50,640,0,01,10,0.80952,0.85341,0.16422
HTP,per_env,resnet50,640,0,01,11,0.84762,0.90058,0.1317
HTP,per_env,resnet50,640,0,01,12,0.7619,0.87319,0.11089
HTP,per_env,resnet50,640,0,01,13,0.8381,0.92235,0.09141
HTP,per_env,resnet50,640,0,01,14,0.7619,0.86502,0.1447
HTP,per_env,resnet50,640,0,01,15,0.85714,0.91147,0.11619
HTP,per_env,resnet50,640,0,01,16,0.85714,0.89387,0.10574
HTP,per_env,resnet50,640,0,01,17,0.86667,0.89768,0.12976
HTP,per_env,resnet50,640,0,01,18,0.82857,0.89532,0.0781
HTP,per_env,resnet50,640,0,01,19,0.82857,0.89078,0.07517
HTP,per_env,resnet50,640,0,01,20,0.80952,0.90348,0.09832
HTP,per_env,resnet50,640,0,01,21,0.81905,0.87192,0.14714
HTP,per_env,resnet50,640,0,01,22,0.80952,0.86284,0.08818
HTP,per_env,resnet50,640,0,01,23,0.85714,0.90965,0.08891
HTP,per_env,resnet50,640,0,01,24,0.81905,0.89441,0.11004
HTP,per_env,resnet50,640,0,01,25,0.85714,0.90312,0.07623
HTP,per_env,resnet50,640,0,01,26,0.86667,0.90421,0.04421
HTP,per_env,resnet50,640,0,01,27,0.86667,0.9189,0.05681
HTP,per_env,resnet50,640,0,01,28,0.84762,0.8975,0.05361
HTP,per_env,resnet50,640,0,01,29,0.86667,0.89713,0.05919
HTP,per_env,resnet50,640,0,01,30,0.8381,0.89115,0.0929
HTP,per_env,resnet50,640,0,01,31,0.8381,0.91509,0.07351
HTP,per_env,resnet50,640,0,01,32,0.87619,0.91691,0.04113
HTP,per_env,resnet50,640,0,01,33,0.85714,0.90965,0.03756
HTP,per_env,resnet50,640,0,01,34,0.86667,0.91582,0.02799
HTP,per_env,resnet50,640,0,01,35,0.8381,0.91782,0.06568
HTP,per_env,resnet50,640,0,01,36,0.82857,0.88752,0.04322
HTP,per_env,resnet50,640,0,01,37,0.85714,0.92054,0.05962
HTP,per_env,resnet50,640,0,01,38,0.79048,0.87917,0.0659
HTP,per_env,resnet50,640,0,01,39,0.8381,0.91636,0.06788
HTP,per_env,resnet50,640,0,01,40,0.86667,0.90893,0.05662
HTP,per_env,resnet50,640,0,01,41,0.86667,0.918,0.02725
HTP,per_env,resnet50,640,0,01,42,0.8,0.91364,0.0396
HTP,per_env,resnet50,640,0,01,43,0.8381,0.92199,0.03996
HTP,per_env,resnet50,640,0,01,44,0.88571,0.93251,0.0806
HTP,per_env,resnet50,640,0,01,45,0.87619,0.9307,0.03151
HTP,per_env,resnet50,640,0,01,46,0.84762,0.86248,0.05849
HTP,per_env,resnet50,640,0,01,47,0.81905,0.88498,0.02997
HTP,per_env,resnet50,640,0,01,48,0.78095,0.88843,0.05842
HTP,per_env,resnet50,640,0,01,49,0.82857,0.87446,0.05291
HTP,per_env,resnet50,640,0,01,50,0.84762,0.88171,0.0556
HTP,per_env,resnet50,640,0,02,1,0.61111,0.70547,0.67985
HTP,per_env,resnet50,640,0,02,2,0.66667,0.66199,0.62693
HTP,per_env,resnet50,640,0,02,3,0.64815,0.63114,0.5847
HTP,per_env,resnet50,640,0,02,4,0.62963,0.57784,0.54625
HTP,per_env,resnet50,640,0,02,5,0.62963,0.60589,0.49251
HTP,per_env,resnet50,640,0,02,6,0.59259,0.62553,0.4487
HTP,per_env,resnet50,640,0,02,7,0.57407,0.61571,0.41659
HTP,per_env,resnet50,640,0,02,8,0.57407,0.63394,0.34988
HTP,per_env,resnet50,640,0,02,9,0.55556,0.6087,0.29434
HTP,per_env,resnet50,640,0,02,10,0.55556,0.58065,0.23192
HTP,per_env,resnet50,640,0,02,11,0.61111,0.61992,0.19932
HTP,per_env,resnet50,640,0,02,12,0.57407,0.59187,0.22681
HTP,per_env,resnet50,640,0,02,13,0.59259,0.58205,0.18478
HTP,per_env,resnet50,640,0,02,14,0.57407,0.59748,0.16382
HTP,per_env,resnet50,640,0,02,15,0.55556,0.54698,0.16031
HTP,per_env,resnet50,640,0,02,16,0.57407,0.55119,0.12562
HTP,per_env,resnet50,640,0,02,17,0.55556,0.50771,0.11616
HTP,per_env,resnet50,640,0,02,18,0.61111,0.58626,0.15213
HTP,per_env,resnet50,640,0,02,19,0.53704,0.50491,0.11606
HTP,per_env,resnet50,640,0,02,20,0.55556,0.5007,0.12341
HTP,per_env,resnet50,640,0,02,21,0.57407,0.54769,0.07361
HTP,per_env,resnet50,640,0,02,22,0.57407,0.50631,0.12283
HTP,per_env,resnet50,640,0,02,23,0.53704,0.51613,0.05803
HTP,per_env,resnet50,640,0,02,24,0.61111,0.5582,0.11405
HTP,per_env,resnet50,640,0,02,25,0.59259,0.54278,0.10761
HTP,per_env,resnet50,640,0,02,26,0.55556,0.54979,0.10551
HTP,per_env,resnet50,640,0,02,27,0.62963,0.54278,0.10048
HTP,per_env,resnet50,640,0,02,28,0.59259,0.56802,0.1631
HTP,per_env,resnet50,640,0,02,29,0.59259,0.60589,0.08627
HTP,per_env,resnet50,640,0,02,30,0.57407,0.60028,0.05783
HTP,per_env,resnet50,640,0,02,31,0.59259,0.58626,0.07677
HTP,per_env,resnet50,640,0,02,32,0.64815,0.6662,0.11748
HTP,per_env,resnet50,640,0,02,33,0.62963,0.69986,0.10412
HTP,per_env,resnet50,640,0,02,34,0.61111,0.63815,0.09477
HTP,per_env,resnet50,640,0,02,35,0.62963,0.63955,0.04673
HTP,per_env,resnet50,640,0,02,36,0.62963,0.64937,0.04411
HTP,per_env,resnet50,640,0,02,37,0.64815,0.64937,0.03802
HTP,per_env,resnet50,640,0,02,38,0.59259,0.60028,0.09079
HTP,per_env,resnet50,640,0,02,39,0.59259,0.54839,0.08064
HTP,per_env,resnet50,640,0,02,40,0.61111,0.58906,0.0609
HTP,per_env,resnet50,640,0,02,41,0.61111,0.60449,0.04366
HTP,per_env,resnet50,640,0,02,42,0.62963,0.63955,0.03936
HTP,per_env,resnet50,640,0,02,43,0.64815,0.63815,0.03548
HTP,per_env,resnet50,640,0,02,44,0.59259,0.60589,0.06053
HTP,per_env,resnet50,640,0,02,45,0.61111,0.62973,0.0703
HTP,per_env,resnet50,640,0,02,46,0.64815,0.63254,0.06964
HTP,per_env,resnet50,640,0,02,47,0.55556,0.6087,0.03217
HTP,per_env,resnet50,640,0,02,48,0.61111,0.64516,0.0531
HTP,per_env,resnet50,640,0,02,49,0.57407,0.6101,0.03996
HTP,per_env,resnet50,640,0,02,50,0.57407,0.57504,0.02914
HTP,per_env,resnet50,224,1,00,1,0.53425,0.61982,0.70134
HTP,per_env,resnet50,224,1,00,2,0.60274,0.71429,0.63244
HTP,per_env,resnet50,224,1,00,3,0.67123,0.71352,0.60342
HTP,per_env,resnet50,224,1,00,4,0.60274,0.64516,0.534
HTP,per_env,resnet50,224,1,00,5,0.61644,0.5768,0.48187
HTP,per_env,resnet50,224,1,00,6,0.57534,0.64132,0.43558
HTP,per_env,resnet50,224,1,00,7,0.49315,0.54762,0.36768
HTP,per_env,resnet50,224,1,00,8,0.53425,0.61905,0.31982
HTP,per_env,resnet50,224,1,00,9,0.57534,0.62596,0.2805
HTP,per_env,resnet50,224,1,00,10,0.60274,0.64132,0.24897
HTP,per_env,resnet50,224,1,00,11,0.56164,0.62596,0.20122
HTP,per_env,resnet50,224,1,00,12,0.54795,0.63594,0.1894
HTP,per_env,resnet50,224,1,00,13,0.53425,0.61674,0.18582
HTP,per_env,resnet50,224,1,00,14,0.50685,0.59063,0.14694
HTP,per_env,resnet50,224,1,00,15,0.56164,0.6298,0.15026
HTP,per_env,resnet50,224,1,00,16,0.53425,0.6275,0.19635
HTP,per_env,resnet50,224,1,00,17,0.58904,0.62673,0.16481
HTP,per_env,resnet50,224,1,00,18,0.58904,0.58026,0.14267
HTP,per_env,resnet50,224,1,00,19,0.57534,0.59217,0.15261
HTP,per_env,resnet50,224,1,00,20,0.60274,0.60522,0.12401
HTP,per_env,resnet50,224,1,00,21,0.47945,0.6106,0.12051
HTP,per_env,resnet50,224,1,00,22,0.58904,0.64516,0.12528
HTP,per_env,resnet50,224,1,00,23,0.60274,0.63134,0.13181
HTP,per_env,resnet50,224,1,00,24,0.60274,0.61444,0.0984
HTP,per_env,resnet50,224,1,00,25,0.60274,0.63057,0.08658
HTP,per_env,resnet50,224,1,00,26,0.60274,0.61828,0.07284
