dataset,scope,arch,image_size,seed,env,epoch,acc,auc,loss
HTP,per_env,vit_b_16,224,2,02,32,0.55556,0.54137,0.11284
HTP,per_env,vit_b_16,224,2,02,33,0.55556,0.56942,0.14213
HTP,per_env,vit_b_16,224,2,02,34,0.61111,0.59467,0.11342
HTP,per_env,vit_b_16,224,2,02,35,0.62963,0.63114,0.11828
HTP,per_env,vit_b_16,224,2,02,36,0.59259,0.59187,0.10421
HTP,per_env,vit_b_16,224,2,02,37,0.59259,0.60028,0.18244
HTP,per_env,vit_b_16,224,2,02,38,0.59259,0.64236,0.19141
HTP,per_env,vit_b_16,224,2,02,39,0.53704,0.59046,0.13057
HTP,per_env,vit_b_16,224,2,02,40,0.61111,0.62342,0.15387
HTP,per_env,vit_b_16,224,2,02,41,0.57407,0.6101,0.0889
HTP,per_env,vit_b_16,224,2,02,42,0.59259,0.62693,0.12412
HTP,per_env,vit_b_16,224,2,02,43,0.55556,0.60799,0.17188
HTP,per_env,vit_b_16,224,2,02,44,0.59259,0.60309,0.13004
HTP,per_env,vit_b_16,224,2,02,45,0.55556,0.62973,0.17629
HTP,per_env,vit_b_16,224,2,02,46,0.61111,0.64937,0.09322
HTP,per_env,vit_b_16,224,2,02,47,0.62963,0.65638,0.13027
HTP,per_env,vit_b_16,224,2,02,48,0.61111,0.62132,0.12119
HTP,per_env,vit_b_16,224,2,02,49,0.57407,0.57924,0.12896
HTP,per_env,vit_b_16,224,2,02,50,0.55556,0.554,0.11996
HTP,per_env,vit_b_16,640,2,00,1,0.57534,0.47773,0.82824
HTP,per_env,vit_b_16,640,2,00,2,0.56164,0.4278,0.67346
HTP,per_env,vit_b_16,640,2,00,3,0.45205,0.65438,0.67109
HTP,per_env,vit_b_16,640,2,00,4,0.56164,0.50768,0.68117
HTP,per_env,vit_b_16,640,2,00,5,0.58904,0.59908,0.66504
HTP,per_env,vit_b_16,640,2,00,6,0.56164,0.54032,0.65904
HTP,per_env,vit_b_16,640,2,00,7,0.56164,0.51421,0.6629
HTP,per_env,vit_b_16,640,2,00,8,0.61644,0.6467,0.63732
HTP,per_env,vit_b_16,640,2,00,9,0.57534,0.5,0.59116
HTP,per_env,vit_b_16,640,2,00,10,0.56164,0.52266,0.6412
HTP,per_env,vit_b_16,640,2,00,11,0.58904,0.59985,0.67128
HTP,per_env,vit_b_16,640,2,00,12,0.58904,0.62519,0.63871
HTP,per_env,vit_b_16,640,2,00,13,0.68493,0.69432,0.61565
HTP,per_env,vit_b_16,640,2,00,14,0.49315,0.64209,0.58113
HTP,per_env,vit_b_16,640,2,00,15,0.57534,0.72657,0.60112
HTP,per_env,vit_b_16,640,2,00,16,0.57534,0.649,0.57025
HTP,per_env,vit_b_16,640,2,00,17,0.52055,0.52995,0.5746
HTP,per_env,vit_b_16,640,2,00,18,0.61644,0.61521,0.56902
HTP,per_env,vit_b_16,640,2,00,19,0.58904,0.49693,0.5798
HTP,per_env,vit_b_16,640,2,00,20,0.60274,0.64286,0.61719
HTP,per_env,vit_b_16,640,2,00,21,0.60274,0.57143,0.58562
HTP,per_env,vit_b_16,640,2,00,22,0.61644,0.63441,0.52394
HTP,per_env,vit_b_16,640,2,00,23,0.45205,0.57604,0.57851
HTP,per_env,vit_b_16,640,2,00,24,0.50685,0.64516,0.58932
HTP,per_env,vit_b_16,640,2,00,25,0.57534,0.63671,0.57615
HTP,per_env,vit_b_16,640,2,00,26,0.60274,0.65515,0.47418
HTP,per_env,vit_b_16,640,2,00,27,0.68493,0.70968,0.52758
HTP,per_env,vit_b_16,640,2,00,28,0.63014,0.65438,0.49511
HTP,per_env,vit_b_16,640,2,00,29,0.63014,0.59063,0.47576
HTP,per_env,vit_b_16,640,2,00,30,0.60274,0.71429,0.51022
HTP,per_env,vit_b_16,640,2,00,31,0.67123,0.74347,0.48898
HTP,per_env,vit_b_16,640,2,00,32,0.69863,0.71505,0.45038
HTP,per_env,vit_b_16,640,2,00,33,0.58904,0.71966,0.51266
HTP,per_env,vit_b_16,640,2,00,34,0.58904,0.64593,0.50133
HTP,per_env,vit_b_16,640,2,00,35,0.64384,0.72043,0.45353
HTP,per_env,vit_b_16,640,2,00,36,0.73973,0.72734,0.39593
HTP,per_env,vit_b_16,640,2,00,37,0.67123,0.69739,0.42842
HTP,per_env,vit_b_16,640,2,00,38,0.63014,0.64516,0.41078
HTP,per_env,vit_b_16,640,2,00,39,0.67123,0.74117,0.38509
HTP,per_env,vit_b_16,640,2,00,40,0.69863,0.75806,0.34946
HTP,per_env,vit_b_16,640,2,00,41,0.71233,0.70968,0.36284
HTP,per_env,vit_b_16,640,2,00,42,0.60274,0.68894,0.34265
HTP,per_env,vit_b_16,640,2,00,43,0.65753,0.71045,0.48842
HTP,per_env,vit_b_16,640,2,00,44,0.64384,0.71736,0.37595
HTP,per_env,vit_b_16,640,2,00,45,0.65753,0.70661,0.40041
HTP,per_env,vit_b_16,640,2,00,46,0.65753,0.73272,0.28527
HTP,per_env,vit_b_16,640,2,00,47,0.71233,0.75653,0.2685
HTP,per_env,vit_b_16,640,2,00,48,0.71233,0.75499,0.32334
HTP,per_env,vit_b_16,640,2,00,49,0.64384,0.70353,0.28692
HTP,per_env,vit_b_16,640,2,00,50,0.69863,0.72811,0.2581
HTP,per_env,vit_b_16,640,2,01,1,0.51429,0.77431,0.76343
HTP,per_env,vit_b_16,640,2,01,2,0.59048,0.83726,0.70156
HTP,per_env,vit_b_16,640,2,01,3,0.78095,0.90965,0.6501
HTP,per_env,vit_b_16,640,2,01,4,0.86667,0.95356,0.55829
HTP,per_env,vit_b_16,640,2,01,5,0.91429,0.97424,0.46599
HTP,per_env,vit_b_16,640,2,01,6,0.7619,0.93759,0.38705
HTP,per_env,vit_b_16,640,2,01,7,0.62857,0.92598,0.46445
HTP,per_env,vit_b_16,640,2,01,8,0.77143,0.90566,0.4001
HTP,per_env,vit_b_16,640,2,01,9,0.87619,0.96843,0.35283
HTP,per_env,vit_b_16,640,2,01,10,0.90476,0.98512,0.27494
HTP,per_env,vit_b_16,640,2,01,11,0.90476,0.9746,0.43271
HTP,per_env,vit_b_16,640,2,01,12,0.86667,0.96771,0.28323
HTP,per_env,vit_b_16,640,2,01,13,0.84762,0.98512,0.22062
HTP,per_env,vit_b_16,640,2,01,14,0.85714,0.96553,0.25801
HTP,per_env,vit_b_16,640,2,01,15,0.90476,0.96517,0.20752
HTP,per_env,vit_b_16,640,2,01,16,0.85714,0.95936,0.21968
HTP,per_env,vit_b_16,640,2,01,17,0.92381,0.9717,0.2597
HTP,per_env,vit_b_16,640,2,01,18,0.90476,0.95428,0.17291
HTP,per_env,vit_b_16,640,2,01,19,0.91429,0.9688,0.15492
HTP,per_env,vit_b_16,640,2,01,20,0.86667,0.96009,0.12732
HTP,per_env,vit_b_16,640,2,01,21,0.86667,0.96009,0.1388
HTP,per_env,vit_b_16,640,2,01,22,0.7619,0.92634,0.19667
HTP,per_env,vit_b_16,640,2,01,23,0.88571,0.96662,0.18498
HTP,per_env,vit_b_16,640,2,01,24,0.86667,0.94231,0.11422
HTP,per_env,vit_b_16,640,2,01,25,0.79048,0.93578,0.14887
HTP,per_env,vit_b_16,640,2,01,26,0.82857,0.92961,0.10652
HTP,per_env,vit_b_16,640,2,01,27,0.90476,0.96807,0.14023
HTP,per_env,vit_b_16,640,2,01,28,0.87619,0.94884,0.09693
HTP,per_env,vit_b_16,640,2,01,29,0.85714,0.94557,0.14959
HTP,per_env,vit_b_16,640,2,01,30,0.8381,0.94412,0.13197
HTP,per_env,vit_b_16,640,2,01,31,0.85714,0.96009,0.11715
HTP,per_env,vit_b_16,640,2,01,32,0.89524,0.94775,0.1447
HTP,per_env,vit_b_16,640,2,01,33,0.91429,0.96698,0.12408
HTP,per_env,vit_b_16,640,2,01,34,0.88571,0.94594,0.2997
HTP,per_env,vit_b_16,640,2,01,35,0.88571,0.96118,0.09208
HTP,per_env,vit_b_16,640,2,01,36,0.85714,0.94811,0.11091
HTP,per_env,vit_b_16,640,2,01,37,0.79048,0.94412,0.1332
HTP,per_env,vit_b_16,640,2,01,38,0.84762,0.95428,0.08339
HTP,per_env,vit_b_16,640,2,01,39,0.8,0.94303,0.06215
HTP,per_env,vit_b_16,640,2,01,40,0.77143,0.93922,0.13726
HTP,per_env,vit_b_16,640,2,01,41,0.84762,0.95029,0.12806
HTP,per_env,vit_b_16,640,2,01,42,0.85714,0.95065,0.09097
HTP,per_env,vit_b_16,640,2,01,43,0.84762,0.9492,0.039
HTP,per_env,vit_b_16,640,2,01,44,0.8381,0.94993,0.07491
HTP,per_env,vit_b_16,640,2,01,45,0.89524,0.96372,0.10971
HTP,per_env,vit_b_16,640,2,01,46,0.89524,0.95501,0.14637
HTP,per_env,vit_b_16,640,2,01,47,0.91429,0.96807,0.07267
HTP,per_env,vit_b_16,640,2,01,48,0.87619,0.95682,0.06595
HTP,per_env,vit_b_16,640,2,01,49,0.90476,0.96662,0.02644
HTP,per_env,vit_b_16,640,2,01,50,0.87619,0.95065,0.06838
HTP,per_env,vit_b_16,640,2,02,1,0.61111,0.61781,0.73698
HTP,per_env,vit_b_16,640,2,02,2,0.55556,0.61992,0.64161
HTP,per_env,vit_b_16,640,2,02,3,0.55556,0.64376,0.66862
HTP,per_env,vit_b_16,640,2,02,4,0.55556,0.59046,0.63341
HTP,per_env,vit_b_16,640,2,02,5,0.53704,0.63534,0.58342
HTP,per_env,vit_b_16,640,2,02,6,0.62963,0.69705,0.55493
HTP,per_env,vit_b_16,640,2,02,7,0.62963,0.62132,0.43335
HTP,per_env,vit_b_16,640,2,02,8,0.59259,0.64236,0.50874
HTP,per_env,vit_b_16,640,2,02,9,0.55556,0.56732,0.37905
HTP,per_env,vit_b_16,640,2,02,10,0.48148,0.60449,0.35671
HTP,per_env,vit_b_16,640,2,02,11,0.55556,0.52735,0.30406
HTP,per_env,vit_b_16,640,2,02,12,0.55556,0.64797,0.27672
HTP,per_env,vit_b_16,640,2,02,13,0.57407,0.62553,0.23012
HTP,per_env,vit_b_16,640,2,02,14,0.57407,0.64236,0.154
HTP,per_env,vit_b_16,640,2,02,15,0.57407,0.63254,0.10783
HTP,per_env,vit_b_16,640,2,02,16,0.61111,0.6662,0.22674
HTP,per_env,vit_b_16,640,2,02,17,0.48148,0.68022,0.17283
HTP,per_env,vit_b_16,640,2,02,18,0.61111,0.6101,0.19248
HTP,per_env,vit_b_16,640,2,02,19,0.62963,0.61431,0.14485
HTP,per_env,vit_b_16,640,2,02,20,0.61111,0.64516,0.09433
HTP,per_env,vit_b_16,640,2,02,21,0.55556,0.6648,0.15604
HTP,per_env,vit_b_16,640,2,02,22,0.62963,0.67041,0.21592
HTP,per_env,vit_b_16,640,2,02,23,0.59259,0.65217,0.14125
HTP,per_env,vit_b_16,640,2,02,24,0.59259,0.65849,0.10943
HTP,per_env,vit_b_16,640,2,02,25,0.57407,0.61851,0.12018
HTP,per_env,vit_b_16,640,2,02,26,0.55556,0.59467,0.07783
HTP,per_env,vit_b_16,640,2,02,27,0.61111,0.62272,0.11659
HTP,per_env,vit_b_16,640,2,02,28,0.53704,0.59467,0.13863
HTP,per_env,vit_b_16,640,2,02,29,0.64815,0.63534,0.13745
HTP,per_env,vit_b_16,640,2,02,30,0.62963,0.61571,0.0664
HTP,per_env,vit_b_16,640,2,02,31,0.57407,0.61992,0.06229
HTP,per_env,vit_b_16,640,2,02,32,0.5,0.61992,0.08603
HTP,per_env,vit_b_16,640,2,02,33,0.55556,0.60589,0.18386
HTP,per_env,vit_b_16,640,2,02,34,0.57407,0.58345,0.13371
HTP,per_env,vit_b_16,640,2,02,35,0.62963,0.63675,0.07267
HTP,per_env,vit_b_16,640,2,02,36,0.64815,0.6087,0.05593
HTP,per_env,vit_b_16,640,2,02,37,0.61111,0.59748,0.06875
HTP,per_env,vit_b_16,640,2,02,38,0.62963,0.66199,0.0711
HTP,per_env,vit_b_16,640,2,02,39,0.62963,0.66339,0.06187
HTP,per_env,vit_b_16,640,2,02,40,0.61111,0.6648,0.14477
HTP,per_env,vit_b_16,640,2,02,41,0.64815,0.68724,0.09516
HTP,per_env,vit_b_16,640,2,02,42,0.62963,0.71248,0.07126
HTP,per_env,vit_b_16,640,2,02,43,0.64815,0.62132,0.05949
HTP,per_env,vit_b_16,640,2,02,44,0.57407,0.64937,0.0524
HTP,per_env,vit_b_16,640,2,02,45,0.61111,0.62833,0.06257
HTP,per_env,vit_b_16,640,2,02,46,0.51852,0.63815,0.06018
HTP,per_env,vit_b_16,640,2,02,47,0.51852,0.56942,0.13258
HTP,per_env,vit_b_16,640,2,02,48,0.59259,0.62833,0.08052
HTP,per_env,vit_b_16,640,2,02,49,0.62963,0.62412,0.06923
HTP,per_env,vit_b_16,640,2,02,50,0.55556,0.56942,0.08361
HTP,per_env,vit_b_16,224,3,00,1,0.57534,0.46889,0.70706
HTP,per_env,vit_b_16,224,3,00,2,0.57534,0.5745,0.71737
HTP,per_env,vit_b_16,224,3,00,3,0.57534,0.56797,0.67647
HTP,per_env,vit_b_16,224,3,00,4,0.49315,0.57066,0.6635
HTP,per_env,vit_b_16,224,3,00,5,0.47945,0.57296,0.6764
HTP,per_env,vit_b_16,224,3,00,6,0.54795,0.57028,0.65674
HTP,per_env,vit_b_16,224,3,00,7,0.46575,0.49846,0.68567
HTP,per_env,vit_b_16,224,3,00,8,0.45205,0.48579,0.67052
HTP,per_env,vit_b_16,224,3,00,9,0.57534,0.62519,0.70045
HTP,per_env,vit_b_16,224,3,00,10,0.52055,0.49424,0.64304
HTP,per_env,vit_b_16,224,3,00,11,0.54795,0.4639,0.64104
HTP,per_env,vit_b_16,224,3,00,12,0.57534,0.56567,0.64868
HTP,per_env,vit_b_16,224,3,00,13,0.57534,0.57066,0.67795
HTP,per_env,vit_b_16,224,3,00,14,0.57534,0.52611,0.67672
HTP,per_env,vit_b_16,224,3,00,15,0.47945,0.54071,0.65511
HTP,per_env,vit_b_16,224,3,00,16,0.57534,0.54301,0.65885
HTP,per_env,vit_b_16,224,3,00,17,0.57534,0.51306,0.61116
HTP,per_env,vit_b_16,224,3,00,18,0.58904,0.51382,0.64386
HTP,per_env,vit_b_16,224,3,00,19,0.60274,0.5553,0.63452
HTP,per_env,vit_b_16,224,3,00,20,0.60274,0.53072,0.6081
HTP,per_env,vit_b_16,224,3,00,21,0.52055,0.54992,0.57817
HTP,per_env,vit_b_16,224,3,00,22,0.57534,0.57143,0.62143
HTP,per_env,vit_b_16,224,3,00,23,0.50685,0.52919,0.58963
HTP,per_env,vit_b_16,224,3,00,24,0.49315,0.46352,0.61485
HTP,per_env,vit_b_16,224,3,00,25,0.52055,0.48464,0.61238
HTP,per_env,vit_b_16,224,3,00,26,0.42466,0.44931,0.59445
HTP,per_env,vit_b_16,224,3,00,27,0.57534,0.54839,0.5604
HTP,per_env,vit_b_16,224,3,00,28,0.57534,0.48041,0.67917
HTP,per_env,vit_b_16,224,3,00,29,0.57534,0.51651,0.67468
HTP,per_env,vit_b_16,224,3,00,30,0.57534,0.54186,0.66567
HTP,per_env,vit_b_16,224,3,00,31,0.57534,0.5457,0.65218
HTP,per_env,vit_b_16,224,3,00,32,0.56164,0.50269,0.62895
HTP,per_env,vit_b_16,224,3,00,33,0.45205,0.48618,0.55984
HTP,per_env,vit_b_16,224,3,00,34,0.58904,0.5073,0.5647
HTP,per_env,vit_b_16,224,3,00,35,0.58904,0.48694,0.609
HTP,per_env,vit_b_16,224,3,00,36,0.58904,0.60369,0.59928
HTP,per_env,vit_b_16,224,3,00,37,0.60274,0.55684,0.53352
HTP,per_env,vit_b_16,224,3,00,38,0.58904,0.5745,0.51078
HTP,per_env,vit_b_16,224,3,00,39,0.53425,0.50576,0.64321
HTP,per_env,vit_b_16,224,3,00,40,0.57534,0.55568,0.65908
HTP,per_env,vit_b_16,224,3,00,41,0.46575,0.56759,0.6514
HTP,per_env,vit_b_16,224,3,00,42,0.52055,0.5722,0.60075
HTP,per_env,vit_b_16,224,3,00,43,0.64384,0.75115,0.56402
HTP,per_env,vit_b_16,224,3,00,44,0.60274,0.64209,0.49365
HTP,per_env,vit_b_16,224,3,00,45,0.56164,0.63978,0.4577
HTP,per_env,vit_b_16,224,3,00,46,0.57534,0.63978,0.47344
HTP,per_env,vit_b_16,224,3,00,47,0.63014,0.67819,0.43853
HTP,per_env,vit_b_16,224,3,00,48,0.57534,0.62673,0.41983
HTP,per_env,vit_b_16,224,3,00,49,0.60274,0.64823,0.48606
HTP,per_env,vit_b_16,224,3,00,50,0.58904,0.64132,0.42896
HTP,per_env,vit_b_16,224,3,01,1,0.86667,0.95356,0.65451
HTP,per_env,vit_b_16,224,3,01,2,0.88571,0.95864,0.53317
HTP,per_env,vit_b_16,224,3,01,3,0.68571,0.94739,0.42436
HTP,per_env,vit_b_16,224,3,01,4,0.88571,0.96154,0.4445
HTP,per_env,vit_b_16,224,3,01,5,0.92381,0.97242,0.34119
HTP,per_env,vit_b_16,224,3,01,6,0.95238,0.9688,0.31703
HTP,per_env,vit_b_16,224,3,01,7,0.84762,0.95682,0.28597
HTP,per_env,vit_b_16,224,3,01,8,0.84762,0.97351,0.32592
HTP,per_env,vit_b_16,224,3,01,9,0.89524,0.96499,0.24914
HTP,per_env,vit_b_16,224,3,01,10,0.85714,0.94303,0.32968
HTP,per_env,vit_b_16,224,3,01,11,0.80952,0.95174,0.2272
HTP,per_env,vit_b_16,224,3,01,12,0.91429,0.94956,0.27724
HTP,per_env,vit_b_16,224,3,01,13,0.87619,0.92525,0.25203
HTP,per_env,vit_b_16,224,3,01,14,0.91429,0.95936,0.18866
HTP,per_env,vit_b_16,224,3,01,15,0.8381,0.94612,0.2009
HTP,per_env,vit_b_16,224,3,01,16,0.91429,0.96263,0.19598
HTP,per_env,vit_b_16,224,3,01,17,0.88571,0.95319,0.21213
HTP,per_env,vit_b_16,224,3,01,18,0.84762,0.959,0.20991
HTP,per_env,vit_b_16,224,3,01,19,0.80952,0.91727,0.24998
HTP,per_env,vit_b_16,224,3,01,20,0.90476,0.94485,0.22643
HTP,per_env,vit_b_16,224,3,01,21,0.86667,0.93396,0.30446
HTP,per_env,vit_b_16,224,3,01,22,0.85714,0.91292,0.24128
HTP,per_env,vit_b_16,224,3,01,23,0.89524,0.94303,0.2211
HTP,per_env,vit_b_16,224,3,01,24,0.92381,0.96589,0.1696
HTP,per_env,vit_b_16,224,3,01,25,0.8381,0.96154,0.14472
HTP,per_env,vit_b_16,224,3,01,26,0.87619,0.95464,0.18948
HTP,per_env,vit_b_16,224,3,01,27,0.91429,0.96009,0.1748
HTP,per_env,vit_b_16,224,3,01,28,0.77143,0.92689,0.17023
HTP,per_env,vit_b_16,224,3,01,29,0.88571,0.96045,0.18531
HTP,per_env,vit_b_16,224,3,01,30,0.86667,0.95392,0.19165
HTP,per_env,vit_b_16,224,3,01,31,0.86667,0.96589,0.16569
HTP,per_env,vit_b_16,224,3,01,32,0.87619,0.96734,0.1351
HTP,per_env,vit_b_16,224,3,01,33,0.75238,0.90276,0.21658
HTP,per_env,vit_b_16,224,3,01,34,0.93333,0.96444,0.19862
HTP,per_env,vit_b_16,224,3,01,35,0.87619,0.9394,0.12961
HTP,per_env,vit_b_16,224,3,01,36,0.88571,0.93868,0.14789
HTP,per_env,vit_b_16,224,3,01,37,0.93333,0.96843,0.14967
HTP,per_env,vit_b_16,224,3,01,38,0.82857,0.92707,0.16128
HTP,per_env,vit_b_16,224,3,01,39,0.78095,0.87591,0.23172
HTP,per_env,vit_b_16,224,3,01,40,0.91429,0.94194,0.18412
HTP,per_env,vit_b_16,224,3,01,41,0.90476,0.95682,0.14972
HTP,per_env,vit_b_16,224,3,01,42,0.87619,0.95065,0.12829
HTP,per_env,vit_b_16,224,3,01,43,0.90476,0.96299,0.15357
HTP,per_env,vit_b_16,224,3,01,44,0.88571,0.93723,0.24744
HTP,per_env,vit_b_16,224,3,01,45,0.87619,0.9619,0.13884
HTP,per_env,vit_b_16,224,3,01,46,0.92381,0.96553,0.14396
HTP,per_env,vit_b_16,224,3,01,47,0.88571,0.96517,0.1443
HTP,per_env,vit_b_16,224,3,01,48,0.86667,0.95464,0.13929
HTP,per_env,vit_b_16,224,3,01,49,0.8381,0.96517,0.10958
HTP,per_env,vit_b_16,224,3,01,50,0.91429,0.97424,0.08795
HTP,per_env,vit_b_16,224,3,02,1,0.57407,0.56942,0.74775
HTP,per_env,vit_b_16,224,3,02,2,0.53704,0.59187,0.67013
HTP,per_env,vit_b_16,224,3,02,3,0.55556,0.62553,0.62054
HTP,per_env,vit_b_16,224,3,02,4,0.59259,0.64376,0.57474
HTP,per_env,vit_b_16,224,3,02,5,0.61111,0.6676,0.51903
HTP,per_env,vit_b_16,224,3,02,6,0.57407,0.62412,0.49989
HTP,per_env,vit_b_16,224,3,02,7,0.62963,0.70827,0.46029
HTP,per_env,vit_b_16,224,3,02,8,0.57407,0.68583,0.4329
HTP,per_env,vit_b_16,224,3,02,9,0.57407,0.65498,0.37151
HTP,per_env,vit_b_16,224,3,02,10,0.62963,0.63815,0.36582
HTP,per_env,vit_b_16,224,3,02,11,0.57407,0.62412,0.36392
HTP,per_env,vit_b_16,224,3,02,12,0.64815,0.6136,0.22763
HTP,per_env,vit_b_16,224,3,02,13,0.57407,0.67181,0.27769
HTP,per_env,vit_b_16,224,3,02,14,0.53704,0.63815,0.3121
HTP,per_env,vit_b_16,224,3,02,15,0.59259,0.64937,0.26681
HTP,per_env,vit_b_16,224,3,02,16,0.57407,0.6101,0.25949
HTP,per_env,vit_b_16,224,3,02,17,0.53704,0.63114,0.2615
HTP,per_env,vit_b_16,224,3,02,18,0.62963,0.64937,0.22135
HTP,per_env,vit_b_16,224,3,02,19,0.61111,0.63955,0.19031
HTP,per_env,vit_b_16,224,3,02,20,0.57407,0.62833,0.28838
HTP,per_env,vit_b_16,224,3,02,21,0.57407,0.62272,0.16702
HTP,per_env,vit_b_16,224,3,02,22,0.61111,0.64095,0.23515
HTP,per_env,vit_b_16,224,3,02,23,0.61111,0.63955,0.20549
HTP,per_env,vit_b_16,224,3,02,24,0.62963,0.66059,0.2205
HTP,per_env,vit_b_16,224,3,02,25,0.55556,0.6648,0.16357
HTP,per_env,vit_b_16,224,3,02,26,0.66667,0.73212,0.17489
HTP,per_env,vit_b_16,224,3,02,27,0.61111,0.6676,0.22305
HTP,per_env,vit_b_16,224,3,02,28,0.64815,0.74755,0.20458
HTP,per_env,vit_b_16,224,3,02,29,0.61111,0.67321,0.18889
HTP,per_env,vit_b_16,224,3,02,30,0.57407,0.6662,0.26499
HTP,per_env,vit_b_16,224,3,02,31,0.59259,0.67321,0.14108
HTP,per_env,vit_b_16,224,3,02,32,0.62963,0.66339,0.18939
HTP,per_env,vit_b_16,224,3,02,33,0.59259,0.64516,0.18888
HTP,per_env,vit_b_16,224,3,02,34,0.53704,0.64937,0.16293
HTP,per_env,vit_b_16,224,3,02,35,0.55556,0.64516,0.16893
HTP,per_env,vit_b_16,224,3,02,36,0.59259,0.67882,0.14243
HTP,per_env,vit_b_16,224,3,02,37,0.62963,0.67041,0.22769
HTP,per_env,vit_b_16,224,3,02,38,0.59259,0.65638,0.26152
HTP,per_env,vit_b_16,224,3,02,39,0.55556,0.64516,0.19173
HTP,per_env,vit_b_16,224,3,02,40,0.57407,0.669,0.17114
HTP,per_env,vit_b_16,224,3,02,41,0.62963,0.6662,0.11557
HTP,per_env,vit_b_16,224,3,02,42,0.57407,0.62132,0.22642
HTP,per_env,vit_b_16,224,3,02,43,0.59259,0.64095,0.1931
HTP,per_env,vit_b_16,224,3,02,44,0.61111,0.68864,0.15742
HTP,per_env,vit_b_16,224,3,02,45,0.61111,0.67181,0.14862
HTP,per_env,vit_b_16,224,3,02,46,0.62963,0.65498,0.19109
HTP,per_env,vit_b_16,224,3,02,47,0.61111,0.68443,0.16663
HTP,per_env,vit_b_16,224,3,02,48,0.62963,0.67181,0.1686
HTP,per_env,vit_b_16,224,3,02,49,0.55556,0.66339,0.13912
HTP,per_env,vit_b_16,224,3,02,50,0.61111,0.63955,0.14763
HTP,per_env,vit_b_16,640,3,00,1,0.45205,0.48387,0.75229
HTP,per_env,vit_b_16,640,3,00,2,0.57534,0.50922,0.67128
HTP,per_env,vit_b_16,640,3,00,3,0.49315,0.52688,0.64073
HTP,per_env,vit_b_16,640,3,00,4,0.45205,0.52919,0.6504
HTP,per_env,vit_b_16,640,3,00,5,0.56164,0.59754,0.59916
HTP,per_env,vit_b_16,640,3,00,6,0.50685,0.60023,0.55711
HTP,per_env,vit_b_16,640,3,00,7,0.61644,0.6129,0.52323
HTP,per_env,vit_b_16,640,3,00,8,0.57534,0.62212,0.47354
HTP,per_env,vit_b_16,640,3,00,9,0.56164,0.59985,0.41872
HTP,per_env,vit_b_16,640,3,00,10,0.64384,0.63863,0.47046
HTP,per_env,vit_b_16,640,3,00,11,0.57534,0.64593,0.40046
HTP,per_env,vit_b_16,640,3,00,12,0.58904,0.65438,0.3998
HTP,per_env,vit_b_16,640,3,00,13,0.60274,0.65668,0.34679
HTP,per_env,vit_b_16,640,3,00,14,0.61644,0.61521,0.3065
HTP,per_env,vit_b_16,640,3,00,15,0.61644,0.64363,0.23765
HTP,per_env,vit_b_16,640,3,00,16,0.61644,0.67665,0.25824
HTP,per_env,vit_b_16,640,3,00,17,0.54795,0.61367,0.25437
HTP,per_env,vit_b_16,640,3,00,18,0.57534,0.6828,0.18135
HTP,per_env,vit_b_16,640,3,00,19,0.69863,0.67704,0.18104
HTP,per_env,vit_b_16,640,3,00,20,0.61644,0.66897,0.10652
HTP,per_env,vit_b_16,640,3,00,21,0.67123,0.73963,0.26816
HTP,per_env,vit_b_16,640,3,00,22,0.61644,0.67396,0.15966
HTP,per_env,vit_b_16,640,3,00,23,0.57534,0.63825,0.12922
HTP,per_env,vit_b_16,640,3,00,24,0.58904,0.63748,0.12702
HTP,per_env,vit_b_16,640,3,00,25,0.63014,0.64593,0.13173
HTP,per_env,vit_b_16,640,3,00,26,0.58904,0.61214,0.09259
HTP,per_env,vit_b_16,640,3,00,27,0.63014,0.64132,0.16835
HTP,per_env,vit_b_16,640,3,00,28,0.57534,0.60599,0.12416
HTP,per_env,vit_b_16,640,3,00,29,0.63014,0.61137,0.08145
HTP,per_env,vit_b_16,640,3,00,30,0.52055,0.62673,0.04601
HTP,per_env,vit_b_16,640,3,00,31,0.56164,0.63902,0.06881
HTP,per_env,vit_b_16,640,3,00,32,0.53425,0.61828,0.10153
HTP,per_env,vit_b_16,640,3,00,33,0.57534,0.59524,0.1482
HTP,per_env,vit_b_16,640,3,00,34,0.57534,0.61751,0.08266
HTP,per_env,vit_b_16,640,3,00,35,0.57534,0.56989,0.10363
HTP,per_env,vit_b_16,640,3,00,36,0.53425,0.58833,0.15371
HTP,per_env,vit_b_16,640,3,00,37,0.57534,0.68856,0.12624
HTP,per_env,vit_b_16,640,3,00,38,0.56164,0.57296,0.08806
HTP,per_env,vit_b_16,640,3,00,39,0.64384,0.65975,0.1283
HTP,per_env,vit_b_16,640,3,00,40,0.50685,0.57988,0.0819
HTP,per_env,vit_b_16,640,3,00,41,0.61644,0.64439,0.05607
HTP,per_env,vit_b_16,640,3,00,42,0.58904,0.65438,0.10777
HTP,per_env,vit_b_16,640,3,00,43,0.61644,0.63748,0.05255
HTP,per_env,vit_b_16,640,3,00,44,0.60274,0.61828,0.0149
HTP,per_env,vit_b_16,640,3,00,45,0.61644,0.63479,0.00693
HTP,per_env,vit_b_16,640,3,00,46,0.53425,0.61905,0.08249
HTP,per_env,vit_b_16,640,3,00,47,0.54795,0.59831,0.14749
HTP,per_env,vit_b_16,640,3,00,48,0.52055,0.57296,0.17252
